tracker_id,class_id,x_min,y_min,x_max,y_max
10,0,625.89526,326.73248,640.0,349.5357
17,0,595.97675,0.0,615.69183,14.471371
7,0,536.9475,371.90485,558.468,392.14978
14,0,108.657104,12.378994,130.26227,33.7168
16,0,56.854614,390.39212,76.8091,415.40445
12,0,631.0843,332.88855,640.0,346.92896
11,0,402.56732,274.35806,425.91193,296.21182
3,0,310.0501,346.47736,331.62518,367.2165
5,0,34.248085,387.32446,61.601685,414.29858
2,0,577.00916,268.66193,599.4105,289.08392
15,0,276.5351,165.19196,299.01154,188.31577
13,0,597.9773,0.0,612.97705,11.05842
7,0,535.3949,370.95135,559.2538,393.69244
18,0,592.40826,0.01951313,612.5151,12.010494
17,0,594.8062,0.0,615.649,13.872007
10,0,626.076,329.92337,640.0,350.12747
14,0,108.70633,11.374828,131.30112,34.319366
11,0,406.48773,281.11798,427.0208,302.2055
3,0,309.82568,346.432,331.8026,367.2229
5,0,34.0243,387.37622,61.726692,414.55432
13,0,596.40857,0.0,611.61584,11.40966
2,0,576.79926,268.62177,599.7762,289.59985
15,0,276.80215,164.98381,300.54715,188.91188
14,0,110.500946,12.619262,132.4933,35.703194
12,0,631.6935,333.88712,640.0,351.91135
17,0,594.72485,0.0,612.9243,13.892219
7,0,535.2349,371.14752,559.30426,393.92828
10,0,625.3097,330.7849,640.0,353.5161
11,0,407.7032,284.15784,427.84918,303.48694
3,0,310.1493,346.50122,331.54663,366.97913
5,0,34.027718,387.3767,61.789055,414.65387
15,0,276.47754,162.71088,302.19385,187.8913
2,0,577.5204,268.62714,599.6659,289.37238
12,0,632.2147,337.19983,640.0,355.2655
18,0,592.67896,0.0,610.0437,11.647572
7,0,535.3646,371.0415,559.0521,393.7445
10,0,625.61383,335.47375,640.0,357.3158
14,0,109.178345,12.186196,132.2237,36.182617
11,0,408.56964,284.04633,429.3338,304.09564
3,0,309.60263,346.24802,332.02908,367.30283
5,0,33.981247,387.24927,61.879227,414.64246
15,0,276.53424,161.85638,302.44073,187.39618
2,0,577.56775,268.51852,600.01025,289.55966
12,0,632.24286,340.58325,640.0,356.9464
19,0,629.3721,142.19893,639.96313,163.00139
20,0,624.9606,141.4974,640.0,164.94266
7,0,535.77637,370.88855,559.2532,393.9225
18,0,590.84143,0.014967918,608.5277,12.317357
10,0,625.62396,338.65833,640.0,359.4956
17,0,590.3101,0.0,611.8532,14.578685
14,0,108.5804,11.412026,131.83202,34.703323
11,0,408.84357,282.1809,430.0113,303.35022
3,0,309.6364,346.31073,331.79358,367.18695
5,0,33.97895,387.24872,61.751587,414.41888
15,0,276.76056,162.00418,302.3656,187.96057
2,0,576.9319,268.48547,599.85986,289.86487
19,0,629.88824,142.0676,640.0,162.51465
7,0,535.8434,371.24725,559.1686,393.82147
18,0,590.5386,0.0,608.7356,11.644999
20,0,625.2705,141.8028,640.0,164.01556
10,0,624.41077,337.52805,640.0,360.5549
12,0,628.5711,338.89603,639.99884,358.189
17,0,590.4318,0.0,612.9572,14.206259
14,0,108.37901,11.963577,131.20047,35.088345
5,0,34.510513,387.37494,61.61351,414.2469
3,0,309.5545,346.16797,331.98993,367.34875
11,0,410.6916,280.83228,431.78546,303.182
2,0,576.64856,268.3813,600.10535,289.72357
15,0,278.57312,168.52814,302.6585,192.92267
18,0,589.5385,0.0,607.7034,12.048873
17,0,587.56396,0.0,610.6023,14.46857
7,0,535.5665,370.56873,559.7529,394.61023
14,0,108.09972,11.71331,131.65071,35.618477
12,0,629.803,339.2152,639.96436,360.63916
10,0,625.1479,337.4074,640.0,362.2104
11,0,412.30847,283.77277,433.3838,304.20905
3,0,309.48816,346.1868,331.96216,367.39554
5,0,34.45449,387.41467,61.681816,414.4356
2,0,576.72095,268.47968,599.8196,289.39264
15,0,278.43512,169.61087,302.4478,193.37326
14,0,108.18106,11.220256,131.68192,34.365177
7,0,535.1764,370.34515,559.50305,394.50555
18,0,588.4278,0.0,605.50433,11.318647
12,0,632.4929,343.4027,640.0,364.09637
11,0,417.5959,284.80368,436.8355,304.5988
5,0,34.559235,387.485,61.73401,414.3944
3,0,309.38254,345.94882,332.11087,367.39023
15,0,278.9249,170.54065,303.92587,194.3201
2,0,576.65356,268.4532,599.68115,289.20697
7,0,534.9104,370.30273,559.5635,394.6953
12,0,632.15173,344.91882,640.0,364.8463
14,0,108.00719,10.654536,132.07704,34.8391
18,0,585.23,0.0,605.68335,11.046933
10,0,625.1543,343.50406,640.0,365.75266
11,0,418.94354,284.21307,437.9478,304.2563
15,0,280.3219,170.32794,305.06665,193.21252
3,0,309.7652,346.1019,331.71942,367.387
5,0,34.43647,387.28006,61.884148,414.45572
2,0,576.7052,268.3058,599.4923,289.14545
18,0,588.3851,0.0,605.1484,10.541629
7,0,535.53674,370.7449,559.44714,394.45828
14,0,108.51694,12.270649,131.00429,34.2864
10,0,625.02795,343.6808,639.9464,365.74323
12,0,629.4154,344.11816,639.9689,364.87537
17,0,586.57056,0.0,607.60864,13.730616
11,0,420.58582,285.62573,436.75208,304.6925
3,0,309.81842,346.46118,331.75043,367.2528
2,0,576.79156,268.1844,599.582,288.8968
17,0,586.58057,0.0,607.9075,14.564114
5,0,34.538017,387.50854,61.85244,414.5144
15,0,281.68152,171.19434,305.6969,193.48584
7,0,534.46844,370.06146,559.6336,394.26965
14,0,108.584045,12.298663,130.80637,34.269306
5,0,34.71462,387.6477,61.89047,414.5232
3,0,309.75427,346.1491,332.3227,367.20593
11,0,414.50027,288.5954,435.27908,311.16083
2,0,576.81116,268.22104,599.3607,288.92618
18,0,584.51807,0.0,601.8452,12.663631
21,0,455.7452,340.3357,479.72452,363.0614
15,0,282.6103,172.63354,306.3894,196.15894
9,0,425.56763,160.88147,452.24622,188.85165
17,0,585.063,0.0,607.40796,14.041912
7,0,535.68555,370.30322,559.58887,392.55078
5,0,35.44133,388.6662,61.579247,414.71405
21,0,454.86212,333.61203,479.75677,358.48032
11,0,414.86362,290.919,435.44858,312.6447
3,0,309.96246,346.39844,332.4157,367.8147
2,0,576.8915,268.49048,599.52405,289.06982
18,0,582.72144,0.0,600.6221,12.180474
15,0,282.0338,174.09692,306.28143,198.78186
17,0,580.8738,0.0,602.97,14.536098
7,0,536.4724,371.12097,559.3982,392.4983
9,0,425.31018,161.07379,451.9225,188.85046
22,0,0.0,0.0020427704,11.639317,10.275593
5,0,34.780823,388.48956,61.315674,414.65192
11,0,420.92535,291.29053,441.9096,312.3578
3,0,310.06152,346.339,332.2162,367.51892
18,0,581.6444,0.0,599.4049,11.730085
2,0,576.9333,268.41553,599.6242,289.32404
17,0,578.8883,0.0,601.8959,14.422675
21,0,457.38666,325.59055,481.12567,349.59323
7,0,536.4852,371.107,559.6688,392.54364
15,0,283.97195,173.6839,307.6674,198.53784
9,0,426.4993,160.60518,451.6359,188.25154
22,0,0.0,0.026053429,12.242772,11.672091
5,0,34.2162,388.65552,61.324898,414.52283
15,0,285.9146,177.00192,308.58197,200.46222
3,0,309.74707,346.21713,332.35474,367.46976
11,0,427.65973,293.14844,446.9483,313.29175
2,0,576.6293,268.39417,599.55554,289.21826
18,0,579.7942,0.0,596.5571,11.819231
17,0,577.6018,0.0,598.8384,14.554058
7,0,535.72986,370.89737,559.3832,392.37967
22,0,0.0,0.0033102036,13.026453,12.504365
9,0,426.5189,160.05713,453.70755,189.26459
14,0,108.87633,11.499536,131.72289,34.755936
5,0,34.425156,388.8368,61.444794,414.55066
2,0,576.9404,268.44257,599.62256,289.1413
15,0,284.1545,178.20393,308.33463,201.53859
3,0,309.58197,346.05176,331.92706,367.0586
11,0,428.3947,292.922,448.32404,314.08044
7,0,536.1994,371.19916,559.35443,392.48248
22,0,0.0,0.013757706,12.879892,13.787777
18,0,574.4525,0.0,596.12463,12.410377
21,0,460.85883,315.68414,482.82184,339.33795
14,0,108.74165,11.739548,132.22513,34.245842
17,0,575.01575,0.0,600.30383,15.527479
5,0,34.12397,388.67328,61.2174,414.4679
2,0,576.99023,268.35284,599.32495,288.87848
3,0,309.70346,346.12634,331.76566,366.7296
18,0,574.07324,0.0,594.0969,11.849845
7,0,536.1766,371.31653,559.14276,392.29156
22,0,0.26860046,0.036172867,17.593155,14.183011
21,0,464.43216,314.11774,487.57346,337.60962
15,0,283.83426,176.57974,309.33975,201.6633
11,0,429.40002,288.0974,449.50793,308.6046
17,0,575.2163,0.058704376,599.44116,13.229189
14,0,108.86206,12.038284,131.77359,34.453114
5,0,34.58416,388.19128,61.612556,414.68433
2,0,577.3544,268.27805,599.266,288.61642
3,0,309.997,346.48816,331.77362,367.2453
11,0,431.6842,287.42102,451.28528,308.0515
18,0,574.2533,0.0,592.3041,11.499319
22,0,1.4894371,0.014196396,19.78895,14.156497
7,0,536.52905,371.39526,558.9321,392.02985
17,0,573.3327,0.0,595.59454,14.342577
15,0,283.91245,175.30496,310.0316,200.87341
5,0,34.612823,388.2214,61.572166,414.7969
2,0,577.291,268.38013,599.3041,288.72217
11,0,433.83368,291.5439,453.1449,312.1238
22,0,1.367445,0.008200645,20.630985,15.712393
3,0,309.8638,346.40875,331.7299,367.1081
7,0,536.6239,371.41284,558.7577,391.87415
15,0,284.73663,175.81226,312.07538,200.52045
18,0,571.1719,0.0,593.19775,11.532547
17,0,569.818,0.0,595.6356,14.240473
22,0,1.0878716,0.0,21.041325,18.070156
11,0,435.2473,291.0656,456.47552,314.86597
5,0,34.601784,388.00336,61.95916,414.799
2,0,577.00525,268.1045,599.3876,288.6864
3,0,309.48627,345.8555,333.6095,367.39603
7,0,536.2705,371.41745,558.6953,392.25046
18,0,570.65814,0.0,591.6346,11.181786
15,0,285.82056,176.72379,311.2854,202.76907
17,0,569.5187,0.0,593.7228,14.695557
23,0,463.40894,307.67526,486.47278,331.88705
11,0,436.48444,293.5028,454.41943,314.70337
22,0,1.1931267,0.0,26.339144,19.993998
2,0,577.04333,268.29102,599.06946,288.6936
5,0,34.678955,387.88275,61.790176,414.7177
3,0,309.85193,346.27344,332.11377,366.82996
7,0,536.25085,371.40387,558.77747,392.40814
18,0,571.4153,0.0,589.75244,11.515612
17,0,570.13794,0.0,591.4741,14.460501
15,0,285.982,177.33478,310.83234,203.33142
22,0,6.6440544,0.0,28.940746,20.541424
5,0,34.28666,388.08325,61.310814,414.71252
2,0,577.40015,268.22556,598.9155,288.2673
11,0,433.90167,298.91504,453.3161,319.80823
3,0,309.7191,345.95496,331.90237,366.5464
15,0,287.49677,177.34688,313.4762,202.67839
7,0,536.6059,371.5598,558.3908,392.13672
18,0,566.71674,0.0,585.80817,11.564316
17,0,566.86255,0.0,590.6626,14.9473915
22,0,8.398867,0.80716324,27.258448,22.457066
5,0,34.349854,388.0103,61.147697,414.59442
2,0,577.4353,268.27826,598.8777,288.38745
3,0,309.62747,345.97922,332.02798,366.59525
11,0,436.48267,300.36017,457.64038,322.0031
7,0,536.71924,371.03577,558.6123,391.91193
15,0,286.60403,176.03793,313.90488,202.4299
18,0,565.9354,0.0,584.1102,10.481794
17,0,564.0609,0.0,585.99036,14.934505
9,0,428.44373,164.86954,453.49597,191.14194
22,0,7.2633266,1.3013039,30.5655,26.062717
2,0,576.9155,268.30634,599.1753,288.5728
5,0,34.3091,387.96664,60.516705,414.4482
3,0,309.61923,346.0114,332.27493,366.8167
15,0,286.77014,175.97577,315.36072,203.17688
11,0,439.2362,302.02362,460.62427,323.8969
7,0,536.60034,370.96948,558.94714,392.0973
18,0,563.2082,0.0,581.6257,10.299723
22,0,12.897015,2.7718353,33.81273,26.603155
15,0,293.31454,181.49136,316.66537,206.33762
2,0,576.98804,268.3245,598.9431,288.53488
5,0,34.02388,388.06903,60.625496,414.78302
3,0,309.57404,345.96582,332.31354,367.2401
11,0,439.06665,303.94946,461.43738,327.1867
7,0,536.8152,371.17786,558.69116,391.8628
18,0,562.75073,0.009768486,582.0088,11.255535
17,0,561.77594,0.0,583.4838,14.381555
22,0,14.727287,7.181286,33.475353,29.030067
15,0,293.18085,184.5337,316.721,208.57265
2,0,577.0911,268.47476,599.09686,288.57138
5,0,34.432503,387.90698,61.04563,414.61023
3,0,309.5734,346.04114,332.25595,366.9535
7,0,536.7611,371.44592,558.9623,392.08813
11,0,443.9867,302.64508,464.8645,324.29602
18,0,560.04126,0.019363403,580.0488,10.79778
22,0,12.400384,6.7830486,35.33072,30.794504
2,0,577.16516,268.43738,599.1559,288.64172
3,0,309.6737,346.05966,332.0774,367.2322
5,0,34.128098,387.65082,61.471558,414.74213
11,0,445.5843,300.68286,467.3697,320.9312
7,0,536.82056,371.39844,559.02026,392.27466
15,0,289.55005,183.8559,317.42914,209.01929
18,0,560.157,0.014660835,579.1775,10.547765
2,0,577.31055,268.28787,598.97974,288.49332
5,0,34.16764,387.526,61.188393,414.7152
3,0,309.79266,345.99347,331.75574,366.61285
15,0,288.58652,183.19095,317.82785,208.59097
7,0,536.7975,371.28088,558.95447,391.85547
18,0,559.71094,0.0021162033,579.26807,12.2307415
11,0,452.12512,301.7423,469.0736,320.5962
22,0,13.473782,6.5299263,38.34534,31.241154
2,0,577.1803,268.4021,598.86096,288.65265
22,0,16.720547,11.194466,38.208622,34.021496
5,0,34.72249,387.91293,60.894203,414.77914
3,0,309.77063,345.96063,331.83838,366.6584
7,0,537.3318,371.52448,558.8556,392.11615
15,0,290.56482,181.11783,319.2104,206.79593
18,0,558.6744,0.0,578.32623,11.665063
11,0,454.10678,302.43674,470.51138,321.2015
9,0,429.65094,165.43335,453.789,191.61157
2,0,576.8082,268.44763,598.9839,288.74475
22,0,19.066677,14.181557,38.0733,34.503796
3,0,309.7085,346.0453,332.18408,366.91016
5,0,34.6015,387.70496,60.91812,414.81555
15,0,293.03162,179.96259,319.31805,205.30542
7,0,537.2324,371.44348,558.7252,391.99817
11,0,456.0564,301.70422,474.9265,321.65015
18,0,557.9391,0.0,575.1052,9.661395
24,0,471.5939,295.1215,495.7673,321.0201
2,0,577.5305,268.44254,598.7742,288.49625
22,0,23.959732,15.941643,42.598717,36.03359
3,0,309.6584,346.19183,332.0069,367.11273
5,0,34.48353,387.36786,61.845306,415.04938
11,0,458.91275,305.06592,475.24454,324.17114
23,0,455.54077,303.89905,476.30505,326.41968
7,0,536.8186,371.11423,558.8967,391.96524
24,0,472.12384,294.0631,496.9627,318.16724
18,0,557.6094,0.0,573.28235,9.602445
15,0,290.25726,177.39993,318.94354,203.14713
2,0,578.3839,268.9404,598.3522,289.03433
23,0,456.28705,307.96082,475.4593,328.33972
22,0,24.294426,16.754696,44.866554,38.19364
3,0,309.65524,346.0766,332.31656,367.47333
5,0,33.888344,387.72092,61.036827,415.13992
7,0,536.80334,371.2356,559.011,392.21863
18,0,556.7536,0.0,573.5136,10.097755
15,0,287.18045,176.42598,317.36923,202.36653
2,0,577.5209,268.86725,598.7471,289.65253
23,0,457.01083,309.24527,476.2999,330.35703
22,0,22.243092,18.809555,40.535954,38.900078
3,0,309.586,346.02045,332.53424,367.50507
5,0,33.99211,387.95044,60.98246,415.24268
15,0,287.46747,175.4582,316.9101,201.03218
7,0,536.7039,371.24487,559.2292,392.62036
14,0,116.05768,9.6590805,137.10645,31.52362
18,0,555.81506,0.0,574.5875,10.003319
2,0,578.24817,268.92957,598.4447,289.07
22,0,20.313381,20.570145,36.66924,39.908623
23,0,459.34283,311.06348,478.96185,332.11462
3,0,309.49353,345.97986,332.43372,367.16626
5,0,34.518166,388.23633,60.63987,414.98352
14,0,123.10116,10.135296,139.5759,27.918156
7,0,536.7425,371.03836,559.17706,392.45804
15,0,286.67877,174.60768,315.2874,200.0107
9,0,430.2829,163.75854,454.62396,191.58173
22,0,19.472782,22.251976,37.746513,44.39598
2,0,577.4824,268.5476,598.989,288.7307
23,0,461.32898,313.33585,480.00024,332.62906
5,0,34.268074,388.02032,60.338036,414.6065
3,0,309.5519,346.03918,332.3409,367.14502
7,0,536.3605,370.88977,559.15063,392.4613
14,0,125.03729,10.581438,146.32367,31.232077
9,0,430.2943,164.91962,454.7705,191.56732
2,0,577.0666,268.52075,598.9266,288.66754
22,0,24.596273,25.845482,42.516,46.383133
3,0,309.4323,345.77893,332.39825,367.1311
5,0,34.357765,388.33478,60.233673,414.69196
23,0,463.78015,312.61395,482.9527,332.52582
14,0,127.64648,12.040096,147.81927,32.522884
7,0,534.74866,369.27927,559.173,393.4258
9,0,430.0041,164.11278,454.71454,191.5403
2,0,578.44714,269.16107,598.1498,288.89258
22,0,27.596434,28.183552,45.600662,48.14111
3,0,309.5025,345.79132,332.29523,366.94757
5,0,34.352455,387.97394,60.420525,414.732
23,0,463.09717,308.9702,484.4757,328.85498
14,0,129.4677,13.537632,148.13701,33.7495
7,0,534.80176,369.45734,559.31226,393.49957
9,0,430.15375,164.9762,455.27716,191.62872
11,0,466.4235,309.86884,483.13095,327.6756
22,0,28.335022,28.879301,45.12384,49.15233
2,0,578.5107,269.17773,598.1025,288.67188
3,0,309.43445,345.78693,332.34058,366.99518
5,0,34.01558,387.7378,60.45981,414.67285
14,0,128.77136,13.347939,150.22955,35.71495
23,0,463.36813,308.76666,485.16135,330.28473
7,0,534.5677,369.2738,559.6025,393.92212
25,0,576.7438,269.185,599.15027,294.3366
22,0,30.281298,31.143341,48.277985,50.96016
2,0,577.75244,268.67175,598.55383,288.35254
3,0,309.50632,345.67987,332.08804,366.92688
5,0,33.664185,387.62286,60.779266,414.9311
14,0,125.83859,12.38036,148.9761,34.774193
11,0,469.6707,310.3777,487.15836,329.86853
7,0,534.53296,369.34717,559.426,393.8501
25,0,576.81384,269.1486,599.28186,294.38193
9,0,431.08984,167.1297,455.17297,193.3323
2,0,577.8482,268.6254,598.3582,288.23343
22,0,29.56461,32.950096,48.8633,53.893654
3,0,309.44263,345.76874,331.94153,366.89032
5,0,33.994675,388.0998,60.595703,414.86084
11,0,470.73465,309.6424,489.02933,329.11304
7,0,534.44275,369.21915,559.33057,393.6708
25,0,576.77295,269.08557,599.12134,294.3355
2,0,578.6123,269.1005,598.13135,288.71317
22,0,28.69008,33.323532,47.978424,55.106323
3,0,309.485,345.83765,331.51758,366.7245
5,0,33.707794,388.36017,60.597427,415.25714
11,0,474.74323,312.28256,489.77258,329.64236
23,0,472.5918,311.32236,491.17615,334.14633
7,0,534.4829,369.1746,559.4934,393.8087
25,0,576.8724,269.08734,599.41425,294.31085
22,0,33.0291,36.845894,50.964203,55.601913
2,0,578.7383,269.2283,598.11865,288.88394
3,0,309.3734,345.72583,332.1142,366.8189
23,0,471.7901,314.96008,491.21234,335.73914
5,0,33.24018,388.25653,60.564407,415.09485
7,0,534.83154,369.4985,559.2971,393.62833
25,0,576.86804,269.19147,599.30774,294.3017
2,0,579.18176,269.31628,597.8248,288.07727
22,0,35.45942,38.01429,53.040276,58.248955
3,0,309.5025,345.74692,331.79974,366.65433
23,0,472.42267,316.21106,491.307,336.3745
5,0,33.631363,388.40402,60.642715,415.1816
7,0,534.80804,369.96448,559.1916,393.84167
24,0,478.0271,281.1007,505.5055,306.86853
2,0,578.26135,268.7075,598.37683,288.27634
22,0,31.32975,37.918907,50.88051,58.37693
23,0,475.55765,317.89575,493.35672,338.39856
3,0,309.38324,345.82764,332.01227,367.09204
5,0,34.007263,388.60388,60.582138,415.1682
26,0,280.48077,155.74707,305.0849,178.93561
7,0,534.0043,369.36798,559.4557,394.32733
24,0,480.401,280.48474,506.45984,306.40515
2,0,578.2058,268.72192,598.5438,288.41882
26,0,281.01965,155.25488,304.80414,177.04608
22,0,29.488512,38.48298,48.953583,58.722374
23,0,472.10895,322.13547,492.1054,343.1882
3,0,309.37634,345.75494,332.17377,367.65765
5,0,33.934784,388.17554,60.672256,415.01947
24,0,480.6548,281.33185,505.5061,305.15326
7,0,534.8235,369.6815,559.17163,393.9692
2,0,578.286,268.69257,598.53674,288.4101
22,0,29.297962,41.39458,48.479145,63.823322
26,0,283.54544,152.03596,305.4786,173.87013
5,0,33.749184,388.5036,60.504204,415.12732
3,0,309.6192,345.82855,331.5641,366.81146
23,0,475.52496,324.1894,493.95386,344.8051
7,0,534.6831,369.41965,558.9387,393.6003
24,0,480.46417,280.79657,505.26703,305.14874
22,0,32.66646,45.629005,52.238403,67.41788
2,0,578.0703,268.6939,598.4927,288.3238
23,0,477.479,322.8194,498.15466,343.5572
3,0,309.58374,345.88605,331.5089,366.2719
26,0,284.26196,146.78271,307.20056,169.9783
5,0,33.687767,388.78204,60.503075,415.16217
7,0,534.50867,369.59064,558.985,393.62567
24,0,483.57587,278.50586,508.34863,302.99622
25,0,576.86053,269.19083,599.4964,294.41946
27,0,111.13864,0.070316315,128.97577,18.783985
23,0,480.8839,324.55844,501.28015,345.58383
2,0,577.9236,268.6626,598.8762,288.34644
5,0,33.725624,389.01422,60.705635,415.3996
3,0,309.5556,345.89667,331.3593,366.29767
22,0,35.701416,49.386314,53.36138,68.33848
7,0,534.49,369.66556,558.7439,393.73978
23,0,484.9764,325.84088,503.3751,345.8515
2,0,578.06177,268.6966,598.5515,288.1474
22,0,33.564632,49.181213,53.304104,71.33946
3,0,309.52997,345.813,331.69537,366.84436
5,0,33.408386,388.5346,60.98767,414.99152
27,0,110.98485,0.0,129.2307,17.29559
7,0,536.16235,370.96564,557.7738,392.32404
9,0,432.7973,167.37476,457.62164,192.93091
26,0,284.59015,144.17896,307.31244,168.20245
22,0,36.306618,52.11416,56.164238,74.23674
3,0,309.39786,345.69336,331.2643,366.4253
2,0,578.0613,268.81116,598.81665,288.32892
23,0,486.40262,324.03607,508.01437,344.9052
27,0,112.19449,0.0,131.49701,16.22864
5,0,33.530685,388.46954,60.966408,414.89948
28,0,57.282856,390.39697,79.51277,414.90118
7,0,535.90643,370.44,557.86456,392.19525
23,0,489.42194,324.9021,508.466,344.6919
3,0,309.50262,345.7009,331.23114,366.1337
2,0,578.3904,268.81827,598.93506,288.33908
5,0,33.933548,388.607,60.849205,414.93732
26,0,284.70575,138.45206,307.61322,162.85196
22,0,36.378975,54.095734,57.17675,77.60297
27,0,115.56851,0.0,133.77219,16.556507
9,0,432.59262,166.91049,454.88986,192.29398
7,0,536.41077,370.9446,557.65955,392.131
28,0,57.18544,390.51935,79.60884,415.06323
3,0,309.72125,345.89124,330.94818,365.79907
23,0,492.40955,327.54013,509.8465,344.92215
22,0,35.857338,56.37195,55.23745,78.68132
2,0,578.24756,268.83368,598.97974,288.39642
5,0,34.054916,388.56866,60.73529,414.8382
27,0,120.36102,0.03329754,134.33981,13.1167965
26,0,284.93555,137.23581,307.70508,161.19656
11,0,489.7644,326.1624,510.37354,347.33154
29,0,119.35892,0.0,136.42328,15.65828
9,0,432.6753,167.54117,455.2171,193.39853
7,0,536.3633,370.74976,557.93726,392.37592
28,0,57.409084,390.6006,77.81326,413.58228
22,0,37.04754,58.066326,58.19095,80.256454
3,0,309.63187,345.86945,331.20724,366.00848
2,0,578.3661,268.81842,599.1134,288.47314
5,0,33.90748,388.4077,59.9573,414.72937
27,0,121.42659,0.05652809,135.69087,12.516577
29,0,120.50461,0.0,137.13147,15.322414
11,0,491.97754,323.72437,515.68774,346.21082
